XS.width, XS.Qb_cap
50415, 92.8213
50416, 92.8232
50417, 92.825
50418, 92.8269
50419, 92.8287
50420, 92.8305
50421, 92.8324
50422, 92.8342
50423, 92.8361
50424, 92.8379
50425, 92.8397
50426, 92.8416
50427, 92.8434
50428, 92.8453
50429, 92.8471
50430, 92.849
50431, 92.8508
50432, 92.8526
50433, 92.8545
50434, 92.8563
50435, 92.8582
50436, 92.86
50437, 92.8618
50438, 92.8637
50439, 92.8655
50440, 92.8674
50441, 92.8692
50442, 92.871
50443, 92.8729
50444, 92.8747
50445, 92.8766
50446, 92.8784
50447, 92.8802
50448, 92.8821
50449, 92.8839
50450, 92.8858
50451, 92.8876
50452, 92.8895
50453, 92.8913
50454, 92.8931
50455, 92.895
50456, 92.8968
50457, 92.8987
50458, 92.9005
50459, 92.9023
50460, 92.9042
50461, 92.906
50462, 92.9079
50463, 92.9097
50464, 92.9115
50465, 92.9134
50466, 92.9152
50467, 92.9171
50468, 92.9189
50469, 92.9208
50470, 92.9226
50471, 92.9244
50472, 92.9263
50473, 92.9281
50474, 92.93
50475, 92.9318
50476, 92.9336
50477, 92.9355
50478, 92.9373
50479, 92.9392
50480, 92.941
50481, 92.9428
50482, 92.9447
50483, 92.9465
50484, 92.9484
50485, 92.9502
50486, 92.952
50487, 92.9539
50488, 92.9557
50489, 92.9576
50490, 92.9594
50491, 92.9613
50492, 92.9631
50493, 92.9649
50494, 92.9668
50495, 92.9686
50496, 92.9705
50497, 92.9723
50498, 92.9741
50499, 92.976
50500, 92.9778
50501, 92.9797
50502, 92.9815
50503, 92.9833
50504, 92.9852
50505, 92.987
50506, 92.9889
50507, 92.9907
50508, 92.9926
50509, 92.9944
50510, 92.9962
50511, 92.9981
50512, 92.9999
50513, 93.0018
50514, 93.0036
50515, 93.0054
50516, 93.0073
50517, 93.0091
50518, 93.011
50519, 93.0128
50520, 93.0146
50521, 93.0165
50522, 93.0183
50523, 93.0202
50524, 93.022
50525, 93.0239
50526, 93.0257
50527, 93.0275
50528, 93.0294
50529, 93.0312
50530, 93.0331
50531, 93.0349
50532, 93.0367
50533, 93.0386
50534, 93.0404
50535, 93.0423
50536, 93.0441
50537, 93.0459
50538, 93.0478
50539, 93.0496
50540, 93.0515
50541, 93.0533
50542, 93.0551
50543, 93.057
50544, 93.0588
50545, 93.0607
50546, 93.0625
50547, 93.0644
50548, 93.0662
50549, 93.068
50550, 93.0699
50551, 93.0717
50552, 93.0736
50553, 93.0754
50554, 93.0772
50555, 93.0791
50556, 93.0809
50557, 93.0828
50558, 93.0846
50559, 93.0864
50560, 93.0883
50561, 93.0901
50562, 93.092
50563, 93.0938
50564, 93.0957
50565, 93.0975
50566, 93.0993
50567, 93.1012
50568, 93.103
50569, 93.1049
50570, 93.1067
50571, 93.1085
50572, 93.1104
50573, 93.1122
50574, 93.1141
50575, 93.1159
50576, 93.1177
50577, 93.1196
50578, 93.1214
50579, 93.1233
50580, 93.1251
50581, 93.1269
50582, 93.1288
50583, 93.1306
50584, 93.1325
50585, 93.1343
50586, 93.1362
50587, 93.138
50588, 93.1398
50589, 93.1417
50590, 93.1435
50591, 93.1454
50592, 93.1472
50593, 93.149
50594, 93.1509
50595, 93.1527
50596, 93.1546
50597, 93.1564
50598, 93.1582
50599, 93.1601
50600, 93.1619
50601, 93.1638
50602, 93.1656
50603, 93.1675
50604, 93.1693
50605, 93.1711
50606, 93.173
50607, 93.1748
50608, 93.1767
50609, 93.1785
50610, 93.1803
50611, 93.1822
50612, 93.184
50613, 93.1859
50614, 93.1877
50615, 93.1895
50616, 93.1914
50617, 93.1932
50618, 93.1951
50619, 93.1969
50620, 93.1987
50621, 93.2006
50622, 93.2024
50623, 93.2043
50624, 93.2061
50625, 93.208
50626, 93.2098
50627, 93.2116
50628, 93.2135
50629, 93.2153
50630, 93.2172
50631, 93.219
50632, 93.2208
50633, 93.2227
50634, 93.2245
50635, 93.2264
50636, 93.2282
50637, 93.23
50638, 93.2319
50639, 93.2337
50640, 93.2356
50641, 93.2374
50642, 93.2393
50643, 93.2411
50644, 93.2429
50645, 93.2448
50646, 93.2466
50647, 93.2485
50648, 93.2503
50649, 93.2521
50650, 93.254
50651, 93.2558
50652, 93.2577
50653, 93.2595
50654, 93.2613
50655, 93.2632
50656, 93.265
50657, 93.2669
50658, 93.2687
50659, 93.2706
50660, 93.2724
50661, 93.2742
50662, 93.2761
50663, 93.2779
50664, 93.2798
50665, 93.2816
50666, 93.2834
50667, 93.2853
50668, 93.2871
50669, 93.289
50670, 93.2908
50671, 93.2926
50672, 93.2945
50673, 93.2963
50674, 93.2982
50675, 93.3
50676, 93.3018
50677, 93.3037
50678, 93.3055
50679, 93.3074
50680, 93.3092
50681, 93.3111
50682, 93.3129
50683, 93.3147
50684, 93.3166
50685, 93.3184
50686, 93.3203
50687, 93.3221
50688, 93.3239
50689, 93.3258
50690, 93.3276
50691, 93.3295
50692, 93.3313
50693, 93.3331
50694, 93.335
50695, 93.3368
50696, 93.3387
50697, 93.3405
50698, 93.3424
50699, 93.3442
50700, 93.346
50701, 93.3479
50702, 93.3497
50703, 93.3516
50704, 93.3534
50705, 93.3552
50706, 93.3571
50707, 93.3589
50708, 93.3608
50709, 93.3626
50710, 93.3644
50711, 93.3663
50712, 93.3681
50713, 93.37
50714, 93.3718
50715, 93.3736
50716, 93.3755
50717, 93.3773
50718, 93.3792
50719, 93.381
50720, 93.3829
50721, 93.3847
50722, 93.3865
50723, 93.3884
50724, 93.3902
50725, 93.3921
50726, 93.3939
50727, 93.3957
50728, 93.3976
50729, 93.3994
50730, 93.4013
50731, 93.4031
50732, 93.4049
50733, 93.4068
50734, 93.4086
50735, 93.4105
50736, 93.4123
50737, 93.4142
50738, 93.416
50739, 93.4178
50740, 93.4197
50741, 93.4215
50742, 93.4234
50743, 93.4252
50744, 93.427
50745, 93.4289
50746, 93.4307
50747, 93.4326
50748, 93.4344
50749, 93.4362
50750, 93.4381
50751, 93.4399
50752, 93.4418
50753, 93.4436
50754, 93.4455
50755, 93.4473
50756, 93.4491
50757, 93.451
50758, 93.4528
50759, 93.4547
50760, 93.4565
50761, 93.4583
50762, 93.4602
50763, 93.462
50764, 93.4639
50765, 93.4657
50766, 93.4675
50767, 93.4694
50768, 93.4712
50769, 93.4731
50770, 93.4749
50771, 93.4767
50772, 93.4786
50773, 93.4804
50774, 93.4823
50775, 93.4841
50776, 93.486
50777, 93.4878
50778, 93.4896
50779, 93.4915
50780, 93.4933
50781, 93.4952
50782, 93.497
50783, 93.4988
50784, 93.5007
50785, 93.5025
50786, 93.5044
50787, 93.5062
50788, 93.508
50789, 93.5099
50790, 93.5117
50791, 93.5136
50792, 93.5154
50793, 93.5173
50794, 93.5191
50795, 93.5209
50796, 93.5228
50797, 93.5246
50798, 93.5265
50799, 93.5283
50800, 93.5301
50801, 93.532
50802, 93.5338
50803, 93.5357
50804, 93.5375
50805, 93.5393
50806, 93.5412
50807, 93.543
50808, 93.5449
50809, 93.5467
50810, 93.5485
50811, 93.5504
50812, 93.5522
50813, 93.5541
50814, 93.5559
50815, 93.5578
50816, 93.5596
50817, 93.5614
50818, 93.5633
50819, 93.5651
50820, 93.567
50821, 93.5688
50822, 93.5706
50823, 93.5725
50824, 93.5743
50825, 93.5762
50826, 93.578
50827, 93.5798
50828, 93.5817
50829, 93.5835
50830, 93.5854
50831, 93.5872
50832, 93.5891
50833, 93.5909
50834, 93.5927
50835, 93.5946
50836, 93.5964
50837, 93.5983
50838, 93.6001
50839, 93.6019
50840, 93.6038
50841, 93.6056
50842, 93.6075
50843, 93.6093
50844, 93.6111
50845, 93.613
50846, 93.6148
50847, 93.6167
50848, 93.6185
50849, 93.6203
50850, 93.6222
50851, 93.624
50852, 93.6259
50853, 93.6277
50854, 93.6296
50855, 93.6314
50856, 93.6332
50857, 93.6351
50858, 93.6369
50859, 93.6388
50860, 93.6406
50861, 93.6424
50862, 93.6443
50863, 93.6461
50864, 93.648
50865, 93.6498
50866, 93.6516
50867, 93.6535
50868, 93.6553
50869, 93.6572
50870, 93.659
50871, 93.6609
50872, 93.6627
50873, 93.6645
50874, 93.6664
50875, 93.6682
50876, 93.6701
50877, 93.6719
50878, 93.6737
50879, 93.6756
50880, 93.6774
50881, 93.6793
50882, 93.6811
50883, 93.6829
50884, 93.6848
50885, 93.6866
50886, 93.6885
50887, 93.6903
50888, 93.6922
50889, 93.694
50890, 93.6958
50891, 93.6977
50892, 93.6995
50893, 93.7014
50894, 93.7032
50895, 93.705
50896, 93.7069
50897, 93.7087
50898, 93.7106
50899, 93.7124
50900, 93.7142
50901, 93.7161
50902, 93.7179
50903, 93.7198
50904, 93.7216
50905, 93.7234
50906, 93.7253
50907, 93.7271
50908, 93.729
50909, 93.7308
50910, 93.7327
50911, 93.7345
50912, 93.7363
50913, 93.7382
50914, 93.74
50915, 93.7419
50916, 93.7437
50917, 93.7455
50918, 93.7474
50919, 93.7492
50920, 93.7511
50921, 93.7529
50922, 93.7547
50923, 93.7566
50924, 93.7584
50925, 93.7603
50926, 93.7621
50927, 93.764
50928, 93.7658
50929, 93.7676
50930, 93.7695
50931, 93.7713
50932, 93.7732
50933, 93.775
50934, 93.7768
50935, 93.7787
50936, 93.7805
50937, 93.7824
50938, 93.7842
50939, 93.786
50940, 93.7879
50941, 93.7897
50942, 93.7916
50943, 93.7934
50944, 93.7952
50945, 93.7971
50946, 93.7989
50947, 93.8008
50948, 93.8026
50949, 93.8045
50950, 93.8063
50951, 93.8081
50952, 93.81
50953, 93.8118
50954, 93.8137
50955, 93.8155
50956, 93.8173
50957, 93.8192
50958, 93.821
50959, 93.8229
50960, 93.8247
50961, 93.8265
50962, 93.8284
50963, 93.8302
50964, 93.8321
50965, 93.8339
50966, 93.8358
50967, 93.8376
50968, 93.8394
50969, 93.8413
50970, 93.8431
50971, 93.845
50972, 93.8468
50973, 93.8486
50974, 93.8505
50975, 93.8523
50976, 93.8542
50977, 93.856
50978, 93.8578
50979, 93.8597
50980, 93.8615
50981, 93.8634
50982, 93.8652
50983, 93.8671
50984, 93.8689
50985, 93.8707
50986, 93.8726
50987, 93.8744
50988, 93.8763
50989, 93.8781
50990, 93.8799
50991, 93.8818
50992, 93.8836
50993, 93.8855
50994, 93.8873
50995, 93.8891
50996, 93.891
50997, 93.8928
50998, 93.8947
50999, 93.8965
51000, 93.8983
51001, 93.9002
51002, 93.902
51003, 93.9039
51004, 93.9057
51005, 93.9076
51006, 93.9094
51007, 93.9112
51008, 93.9131
51009, 93.9149
51010, 93.9168
51011, 93.9186
51012, 93.9204
51013, 93.9223
51014, 93.9241
51015, 93.926
51016, 93.9278
51017, 93.9296
51018, 93.9315
51019, 93.9333
51020, 93.9352
51021, 93.937
51022, 93.9389
51023, 93.9407
51024, 93.9425
51025, 93.9444
51026, 93.9462
51027, 93.9481
51028, 93.9499
51029, 93.9517
51030, 93.9536
51031, 93.9554
51032, 93.9573
51033, 93.9591
51034, 93.9609
51035, 93.9628
51036, 93.9646
51037, 93.9665
51038, 93.9683
51039, 93.9701
51040, 93.972
51041, 93.9738
51042, 93.9757
51043, 93.9775
51044, 93.9794
51045, 93.9812
51046, 93.983
51047, 93.9849
51048, 93.9867
51049, 93.9886
51050, 93.9904
51051, 93.9922
51052, 93.9941
51053, 93.9959
51054, 93.9978
51055, 93.9996
51056, 94.0014
51057, 94.0033
51058, 94.0051
51059, 94.007
51060, 94.0088
51061, 94.0107
51062, 94.0125
51063, 94.0143
51064, 94.0162
51065, 94.018
51066, 94.0199
51067, 94.0217
51068, 94.0235
51069, 94.0254
51070, 94.0272
51071, 94.0291
51072, 94.0309
51073, 94.0327
51074, 94.0346
51075, 94.0364
51076, 94.0383
51077, 94.0401
51078, 94.0419
51079, 94.0438
51080, 94.0456
51081, 94.0475
51082, 94.0493
51083, 94.0512
51084, 94.053
51085, 94.0548
51086, 94.0567
51087, 94.0585
51088, 94.0604
51089, 94.0622
51090, 94.064
51091, 94.0659
51092, 94.0677
51093, 94.0696
51094, 94.0714
51095, 94.0732
51096, 94.0751
51097, 94.0769
51098, 94.0788
51099, 94.0806
51100, 94.0825
51101, 94.0843
51102, 94.0861
51103, 94.088
51104, 94.0898
51105, 94.0917
51106, 94.0935
51107, 94.0953
51108, 94.0972
51109, 94.099
51110, 94.1009
51111, 94.1027
51112, 94.1045
51113, 94.1064
51114, 94.1082
51115, 94.1101
51116, 94.1119
51117, 94.1138
51118, 94.1156
51119, 94.1174
51120, 94.1193
51121, 94.1211
51122, 94.123
51123, 94.1248
51124, 94.1266
51125, 94.1285
51126, 94.1303
51127, 94.1322
51128, 94.134
51129, 94.1358
51130, 94.1377
51131, 94.1395
51132, 94.1414
51133, 94.1432
51134, 94.145
51135, 94.1469
51136, 94.1487
51137, 94.1506
51138, 94.1524
51139, 94.1543
51140, 94.1561
51141, 94.1579
51142, 94.1598
51143, 94.1616
51144, 94.1635
51145, 94.1653
51146, 94.1671
51147, 94.169
51148, 94.1708
51149, 94.1727
51150, 94.1745
51151, 94.1763
51152, 94.1782
51153, 94.18
51154, 94.1819
51155, 94.1837
51156, 94.1856
51157, 94.1874
51158, 94.1892
51159, 94.1911
51160, 94.1929
51161, 94.1948
51162, 94.1966
51163, 94.1984
51164, 94.2003
51165, 94.2021
51166, 94.204
51167, 94.2058
51168, 94.2076
51169, 94.2095
51170, 94.2113
51171, 94.2132
51172, 94.215
51173, 94.2168
51174, 94.2187
51175, 94.2205
51176, 94.2224
51177, 94.2242
51178, 94.2261
51179, 94.2279
51180, 94.2297
51181, 94.2316
51182, 94.2334
51183, 94.2353
51184, 94.2371
51185, 94.2389
51186, 94.2408
51187, 94.2426
51188, 94.2445
51189, 94.2463
51190, 94.2481
51191, 94.25
51192, 94.2518
51193, 94.2537
51194, 94.2555
51195, 94.2574
51196, 94.2592
51197, 94.261
51198, 94.2629
51199, 94.2647
51200, 94.2666
51201, 94.2684
51202, 94.2702
51203, 94.2721
51204, 94.2739
51205, 94.2758
51206, 94.2776
51207, 94.2794
51208, 94.2813
51209, 94.2831
51210, 94.285
51211, 94.2868
51212, 94.2887
51213, 94.2905
51214, 94.2923
51215, 94.2942
51216, 94.296
51217, 94.2979
51218, 94.2997
51219, 94.3015
51220, 94.3034
51221, 94.3052
51222, 94.3071
51223, 94.3089
51224, 94.3107
51225, 94.3126
51226, 94.3144
51227, 94.3163
51228, 94.3181
51229, 94.3199
51230, 94.3218
51231, 94.3236
51232, 94.3255
51233, 94.3273
51234, 94.3292
51235, 94.331
51236, 94.3328
51237, 94.3347
51238, 94.3365
51239, 94.3384
51240, 94.3402
51241, 94.342
51242, 94.3439
51243, 94.3457
51244, 94.3476
51245, 94.3494
51246, 94.3512
51247, 94.3531
51248, 94.3549
51249, 94.3568
51250, 94.3586
51251, 94.3605
51252, 94.3623
51253, 94.3641
51254, 94.366
51255, 94.3678
51256, 94.3697
51257, 94.3715
51258, 94.3733
51259, 94.3752
51260, 94.377
51261, 94.3789
51262, 94.3807
51263, 94.3825
51264, 94.3844
51265, 94.3862
51266, 94.3881
51267, 94.3899
51268, 94.3917
51269, 94.3936
51270, 94.3954
51271, 94.3973
51272, 94.3991
51273, 94.401
51274, 94.4028
51275, 94.4046
51276, 94.4065
51277, 94.4083
51278, 94.4102
51279, 94.412
51280, 94.4138
51281, 94.4157
51282, 94.4175
51283, 94.4194
51284, 94.4212
51285, 94.423
51286, 94.4249
51287, 94.4267
51288, 94.4286
51289, 94.4304
51290, 94.4323
51291, 94.4341
51292, 94.4359
51293, 94.4378
51294, 94.4396
51295, 94.4415
51296, 94.4433
51297, 94.4451
51298, 94.447
51299, 94.4488
51300, 94.4507
51301, 94.4525
51302, 94.4543
51303, 94.4562
51304, 94.458
51305, 94.4599
51306, 94.4617
51307, 94.4635
51308, 94.4654
51309, 94.4672
51310, 94.4691
51311, 94.4709
51312, 94.4728
51313, 94.4746
51314, 94.4764
51315, 94.4783
51316, 94.4801
51317, 94.482
51318, 94.4838
51319, 94.4856
51320, 94.4875
51321, 94.4893
51322, 94.4912
51323, 94.493
51324, 94.4948
51325, 94.4967
51326, 94.4985
51327, 94.5004
51328, 94.5022
51329, 94.5041
51330, 94.5059
51331, 94.5077
51332, 94.5096
51333, 94.5114
51334, 94.5133
51335, 94.5151
51336, 94.5169
51337, 94.5188
51338, 94.5206
51339, 94.5225
51340, 94.5243
51341, 94.5261
51342, 94.528
51343, 94.5298
51344, 94.5317
51345, 94.5335
51346, 94.5354
51347, 94.5372
51348, 94.539
51349, 94.5409
51350, 94.5427
51351, 94.5446
51352, 94.5464
51353, 94.5482
51354, 94.5501
51355, 94.5519
51356, 94.5538
51357, 94.5556
51358, 94.5574
51359, 94.5593
51360, 94.5611
51361, 94.563
51362, 94.5648
51363, 94.5666
51364, 94.5685
51365, 94.5703
51366, 94.5722
51367, 94.574
51368, 94.5759
51369, 94.5777
51370, 94.5795
51371, 94.5814
51372, 94.5832
51373, 94.5851
51374, 94.5869
51375, 94.5887
51376, 94.5906
51377, 94.5924
51378, 94.5943
51379, 94.5961
51380, 94.5979
51381, 94.5998
51382, 94.6016
51383, 94.6035
51384, 94.6053
51385, 94.6072
51386, 94.609
51387, 94.6108
51388, 94.6127
51389, 94.6145
51390, 94.6164
51391, 94.6182
51392, 94.62
51393, 94.6219
51394, 94.6237
51395, 94.6256
51396, 94.6274
51397, 94.6292
51398, 94.6311
51399, 94.6329
51400, 94.6348
51401, 94.6366
51402, 94.6384
51403, 94.6403
51404, 94.6421
51405, 94.644
51406, 94.6458
51407, 94.6477
51408, 94.6495
51409, 94.6513
51410, 94.6532
51411, 94.655
51412, 94.6569
51413, 94.6587
51414, 94.6605
51415, 94.6624
51416, 94.6642
51417, 94.6661
51418, 94.6679
51419, 94.6697
51420, 94.6716
51421, 94.6734
51422, 94.6753
51423, 94.6771
51424, 94.679
51425, 94.6808
51426, 94.6826
51427, 94.6845
51428, 94.6863
51429, 94.6882
51430, 94.69
51431, 94.6918
51432, 94.6937
51433, 94.6955
51434, 94.6974
51435, 94.6992
51436, 94.701
51437, 94.7029
51438, 94.7047
51439, 94.7066
51440, 94.7084
51441, 94.7103
51442, 94.7121
51443, 94.7139
51444, 94.7158
51445, 94.7176
51446, 94.7195
51447, 94.7213
51448, 94.7231
51449, 94.725
51450, 94.7268
51451, 94.7287
51452, 94.7305
51453, 94.7323
51454, 94.7342
51455, 94.736
51456, 94.7379
51457, 94.7397
51458, 94.7415
51459, 94.7434
51460, 94.7452
51461, 94.7471
51462, 94.7489
51463, 94.7508
51464, 94.7526
51465, 94.7544
51466, 94.7563
51467, 94.7581
51468, 94.76
51469, 94.7618
51470, 94.7636
51471, 94.7655
51472, 94.7673
51473, 94.7692
51474, 94.771
51475, 94.7728
51476, 94.7747
51477, 94.7765
51478, 94.7784
51479, 94.7802
51480, 94.7821
51481, 94.7839
51482, 94.7857
51483, 94.7876
51484, 94.7894
51485, 94.7913
51486, 94.7931
51487, 94.7949
51488, 94.7968
51489, 94.7986
51490, 94.8005
51491, 94.8023
51492, 94.8041
51493, 94.806
51494, 94.8078
51495, 94.8097
51496, 94.8115
51497, 94.8133
51498, 94.8152
51499, 94.817
51500, 94.8189
51501, 94.8207
51502, 94.8226
51503, 94.8244
51504, 94.8262
51505, 94.8281
51506, 94.8299
51507, 94.8318
51508, 94.8336
51509, 94.8354
51510, 94.8373
51511, 94.8391
51512, 94.841
51513, 94.8428
51514, 94.8446
51515, 94.8465
51516, 94.8483
51517, 94.8502
51518, 94.852
51519, 94.8539
51520, 94.8557
51521, 94.8575
51522, 94.8594
51523, 94.8612
51524, 94.8631
51525, 94.8649
51526, 94.8667
51527, 94.8686
51528, 94.8704
51529, 94.8723
51530, 94.8741
51531, 94.8759
51532, 94.8778
51533, 94.8796
51534, 94.8815
51535, 94.8833
51536, 94.8851
51537, 94.887
51538, 94.8888
51539, 94.8907
51540, 94.8925
51541, 94.8944
51542, 94.8962
51543, 94.898
51544, 94.8999
51545, 94.9017
51546, 94.9036
51547, 94.9054
51548, 94.9072
51549, 94.9091
51550, 94.9109
51551, 94.9128
51552, 94.9146
51553, 94.9164
51554, 94.9183
51555, 94.9201
51556, 94.922
51557, 94.9238
51558, 94.9257
51559, 94.9275
51560, 94.9293
51561, 94.9312
51562, 94.933
51563, 94.9349
51564, 94.9367
51565, 94.9385
51566, 94.9404
51567, 94.9422
51568, 94.9441
51569, 94.9459
51570, 94.9477
51571, 94.9496
51572, 94.9514
51573, 94.9533
51574, 94.9551
51575, 94.957
51576, 94.9588
51577, 94.9606
51578, 94.9625
51579, 94.9643
51580, 94.9662
51581, 94.968
51582, 94.9698
51583, 94.9717
51584, 94.9735
51585, 94.9754
51586, 94.9772
51587, 94.979
51588, 94.9809
51589, 94.9827
51590, 94.9846
51591, 94.9864
51592, 94.9882
51593, 94.9901
51594, 94.9919
51595, 94.9938
51596, 94.9956
51597, 94.9975
51598, 94.9993
51599, 95.0011
51600, 95.003
51601, 95.0048
51602, 95.0067
51603, 95.0085
51604, 95.0103
51605, 95.0122
51606, 95.014
51607, 95.0159
51608, 95.0177
51609, 95.0195
51610, 95.0214
51611, 95.0232
51612, 95.0251
51613, 95.0269
51614, 95.0288
51615, 95.0306
51616, 95.0324
51617, 95.0343
51618, 95.0361
51619, 95.038
51620, 95.0398
51621, 95.0416
51622, 95.0435
51623, 95.0453
51624, 95.0472
51625, 95.049
51626, 95.0508
51627, 95.0527
51628, 95.0545
51629, 95.0564
51630, 95.0582
51631, 95.06
51632, 95.0619
51633, 95.0637
51634, 95.0656
51635, 95.0674
51636, 95.0693
51637, 95.0711
51638, 95.0729
51639, 95.0748
51640, 95.0766
51641, 95.0785
51642, 95.0803
51643, 95.0821
51644, 95.084
51645, 95.0858
51646, 95.0877
51647, 95.0895
51648, 95.0913
51649, 95.0932
51650, 95.095
51651, 95.0969
51652, 95.0987
51653, 95.1006
51654, 95.1024
51655, 95.1042
51656, 95.1061
51657, 95.1079
51658, 95.1098
51659, 95.1116
51660, 95.1134
51661, 95.1153
51662, 95.1171
51663, 95.119
51664, 95.1208
51665, 95.1226
51666, 95.1245
51667, 95.1263
51668, 95.1282
51669, 95.13
51670, 95.1319
51671, 95.1337
51672, 95.1355
51673, 95.1374
51674, 95.1392
51675, 95.1411
51676, 95.1429
51677, 95.1447
51678, 95.1466
51679, 95.1484
51680, 95.1503
51681, 95.1521
51682, 95.1539
51683, 95.1558
51684, 95.1576
51685, 95.1595
51686, 95.1613
51687, 95.1631
51688, 95.165
51689, 95.1668
51690, 95.1687
51691, 95.1705
51692, 95.1724
51693, 95.1742
51694, 95.176
51695, 95.1779
51696, 95.1797
51697, 95.1816
51698, 95.1834
51699, 95.1852
51700, 95.1871
51701, 95.1889
51702, 95.1908
51703, 95.1926
51704, 95.1944
51705, 95.1963
51706, 95.1981
51707, 95.2
51708, 95.2018
51709, 95.2037
51710, 95.2055
51711, 95.2073
51712, 95.2092
51713, 95.211
51714, 95.2129
51715, 95.2147
51716, 95.2165
51717, 95.2184
51718, 95.2202
51719, 95.2221
51720, 95.2239
51721, 95.2257
51722, 95.2276
51723, 95.2294
51724, 95.2313
51725, 95.2331
51726, 95.2349
51727, 95.2368
51728, 95.2386
51729, 95.2405
51730, 95.2423
51731, 95.2442
51732, 95.246
51733, 95.2478
51734, 95.2497
51735, 95.2515
51736, 95.2534
51737, 95.2552
51738, 95.257
51739, 95.2589
51740, 95.2607
51741, 95.2626
51742, 95.2644
51743, 95.2662
51744, 95.2681
51745, 95.2699
51746, 95.2718
51747, 95.2736
51748, 95.2755
51749, 95.2773
51750, 95.2791
51751, 95.281
51752, 95.2828
51753, 95.2847
51754, 95.2865
51755, 95.2883
51756, 95.2902
51757, 95.292
51758, 95.2939
51759, 95.2957
51760, 95.2975
51761, 95.2994
51762, 95.3012
51763, 95.3031
51764, 95.3049
51765, 95.3067
51766, 95.3086
51767, 95.3104
51768, 95.3123
51769, 95.3141
51770, 95.316
51771, 95.3178
51772, 95.3196
51773, 95.3215
51774, 95.3233
51775, 95.3252
51776, 95.327
51777, 95.3288
51778, 95.3307
51779, 95.3325
51780, 95.3344
51781, 95.3362
51782, 95.338
51783, 95.3399
51784, 95.3417
51785, 95.3436
51786, 95.3454
51787, 95.3473
51788, 95.3491
51789, 95.3509
51790, 95.3528
51791, 95.3546
51792, 95.3565
51793, 95.3583
51794, 95.3601
51795, 95.362
51796, 95.3638
51797, 95.3657
51798, 95.3675
51799, 95.3693
51800, 95.3712
51801, 95.373
51802, 95.3749
51803, 95.3767
51804, 95.3786
51805, 95.3804
51806, 95.3822
51807, 95.3841
51808, 95.3859
51809, 95.3878
51810, 95.3896
51811, 95.3914
51812, 95.3933
51813, 95.3951
51814, 95.397
51815, 95.3988
51816, 95.4006
51817, 95.4025
51818, 95.4043
51819, 95.4062
51820, 95.408
51821, 95.4098
51822, 95.4117
51823, 95.4135
51824, 95.4154
51825, 95.4172
51826, 95.4191
51827, 95.4209
51828, 95.4227
51829, 95.4246
51830, 95.4264
51831, 95.4283
51832, 95.4301
51833, 95.4319
51834, 95.4338
51835, 95.4356
51836, 95.4375
51837, 95.4393
51838, 95.4411
51839, 95.443
51840, 95.4448
51841, 95.4467
51842, 95.4485
51843, 95.4504
51844, 95.4522
51845, 95.454
51846, 95.4559
51847, 95.4577
51848, 95.4596
51849, 95.4614
51850, 95.4632
51851, 95.4651
51852, 95.4669
51853, 95.4688
51854, 95.4706
51855, 95.4724
51856, 95.4743
51857, 95.4761
51858, 95.478
51859, 95.4798
51860, 95.4816
51861, 95.4835
51862, 95.4853
51863, 95.4872
51864, 95.489
51865, 95.4909
51866, 95.4927
51867, 95.4945
51868, 95.4964
51869, 95.4982
51870, 95.5001
51871, 95.5019
51872, 95.5037
51873, 95.5056
51874, 95.5074
51875, 95.5093
51876, 95.5111
51877, 95.5129
51878, 95.5148
51879, 95.5166
51880, 95.5185
51881, 95.5203
51882, 95.5222
51883, 95.524
51884, 95.5258
51885, 95.5277
51886, 95.5295
51887, 95.5314
51888, 95.5332
51889, 95.535
51890, 95.5369
51891, 95.5387
51892, 95.5406
51893, 95.5424
51894, 95.5442
51895, 95.5461
51896, 95.5479
51897, 95.5498
51898, 95.5516
51899, 95.5535
51900, 95.5553
51901, 95.5571
51902, 95.559
51903, 95.5608
51904, 95.5627
51905, 95.5645
51906, 95.5663
51907, 95.5682
51908, 95.57
51909, 95.5719
51910, 95.5737
51911, 95.5755
51912, 95.5774
51913, 95.5792
51914, 95.5811
51915, 95.5829
51916, 95.5847
51917, 95.5866
51918, 95.5884
51919, 95.5903
51920, 95.5921
51921, 95.594
51922, 95.5958
51923, 95.5976
51924, 95.5995
51925, 95.6013
51926, 95.6032
51927, 95.605
51928, 95.6068
51929, 95.6087
51930, 95.6105
51931, 95.6124
51932, 95.6142
51933, 95.616
51934, 95.6179
51935, 95.6197
51936, 95.6216
51937, 95.6234
51938, 95.6253
51939, 95.6271
51940, 95.6289
51941, 95.6308
51942, 95.6326
51943, 95.6345
51944, 95.6363
51945, 95.6381
51946, 95.64
51947, 95.6418
51948, 95.6437
51949, 95.6455
51950, 95.6473
51951, 95.6492
51952, 95.651
51953, 95.6529
51954, 95.6547
51955, 95.6565
51956, 95.6584
51957, 95.6602
51958, 95.6621
51959, 95.6639
51960, 95.6658
51961, 95.6676
51962, 95.6694
51963, 95.6713
51964, 95.6731
51965, 95.675
51966, 95.6768
51967, 95.6786
51968, 95.6805
51969, 95.6823
51970, 95.6842
51971, 95.686
51972, 95.6878
51973, 95.6897
51974, 95.6915
51975, 95.6934
51976, 95.6952
51977, 95.6971
51978, 95.6989
51979, 95.7007
51980, 95.7026
51981, 95.7044
51982, 95.7063
51983, 95.7081
51984, 95.7099
51985, 95.7118
